ID,group_id1,group_id2,ideology1,ideology2,ideological_label,income,Q1_immigration,Q2_defense,treatment,proposition_vote,state,year,log_income,weights
0978,3,2,0.749295433348008,-0.303127245695923,Liberal,47406.384939492,6,8,1,1,78,10,10.7665122019763,0.4
0979,1,4,1.77323952180894,-0.617477880269487,Very Liberal,65547.5754130733,3,3,1,1,79,10,11.0905315001488,0.5
0980,13,3,1.17836671560466,0.818541624898687,Very Liberal,12116.5973610746,2,3,1,1,80,10,9.4023314744209,0.8
0981,7,1,-0.762887747952495,1.50263074342543,Conservative,170620.575402037,9,9,0,1,81,10,12.0471975128755,0.4
0982,8,3,-0.425877666112357,0.114755071995815,Conservative,46072.6529056002,3,7,1,1,82,10,10.7379748405047,0.3
0983,12,3,-0.889396815282227,0.695660977157374,Conservative,254271.529239482,5,8,0,1,83,10,12.4461579877673,0.8
0984,5,3,-1.13573573226629,-1.54915905162031,Very Conservative,66926.7064809842,7,7,1,1,84,10,11.1113533664719,1
0985,10,1,1.71585672745149,-0.175588850892046,Very Liberal,2035.97223153328,5,5,1,1,85,10,7.6187287388413,0.1
0986,11,1,-0.26719315874702,-0.693405044238711,Conservative,130238.990927444,7,10,1,1,86,10,11.7771264334134,0.1
0987,1,3,0.149325088960711,-0.849451949670555,Liberal,41200.8822979152,4,7,1,1,87,10,10.6262149501063,0.2
0988,6,1,0.459320464839119,0.631447439476813,Liberal,20370.6232738971,9,5,1,1,88,10,9.9218491063913,1
0989,10,2,-0.967176743263893,-0.760318758247055,Conservative,90666.0600570055,1,8,0,0,89,10,11.4149383660399,0.6
0990,8,4,0.42185956384245,1.15356003679122,Liberal,118253.775369418,10,7,0,1,90,10,11.6805882328586,0.3
0991,2,4,-0.433582236451405,2.27988936402642,Conservative,172636.322953994,3,9,1,1,91,10,12.0589424813425,0.7
0992,12,4,0.257601627476548,0.875711496559166,Liberal,8120.65104728855,6,6,1,1,92,10,9.00216560817913,1
0993,7,3,0.374844267594958,-0.0104711624446533,Liberal,8431.43895892453,8,1,1,1,93,10,9.03972273143801,0.9
0994,13,2,-1.11600011570556,-0.631461079352947,Very Conservative,43603.2610947643,3,4,0,1,94,10,10.6828872222915,0.2
0995,8,3,-0.825548049938689,0.309575849651897,Conservative,70095.7179181686,2,1,0,1,95,10,11.1576169858241,0.9
0996,12,3,0.435914559044463,-1.6427227068811,Liberal,23206.192391987,3,8,0,1,96,10,10.0521744354871,0.8
0997,7,1,-0.170095380678572,1.36075248102659,Conservative,45583.4624669623,6,2,0,1,97,10,10.7273002645254,0.1
0998,2,3,-0.335440735952338,-0.43679918960043,Conservative,71566.7993340423,3,3,1,1,98,10,11.1783865489564,1
0999,7,4,-0.239555878751682,0.0907939686314425,Conservative,75437.2638206954,3,3,1,1,99,10,11.2310566470406,0.6
1000,11,2,-0.629813323191215,1.33464211816172,Conservative,58752.063092753,4,6,1,1,100,10,10.9810815478622,1
1001,6,4,0.340058401212077,0.427384064655373,Liberal,26779.2423438226,6,5,0,1,1,11,10.1953823269787,0.6
1002,12,3,0.117893342905256,0.280871858948258,Liberal,29304.9564603705,10,2,1,1,2,11,10.2855119431688,0.2
1003,1,1,0.506593060661399,-2.01454417080565,Liberal,16631.9469185062,10,1,0,1,3,11,9.71908063800475,0.1
1004,13,4,1.17479054722909,0.934744125639672,Very Liberal,7513.05468393367,1,7,0,1,4,11,8.92439741091763,0.4
1005,2,4,0.253783305579938,-0.105927125273712,Liberal,103506.63013819,3,6,1,1,5,11,11.547390948942,0.2
1006,11,3,-0.982121308493906,1.44450239432934,Conservative,379972.692215489,6,1,0,1,6,11,12.8478546665295,0.8
1007,3,4,-0.0161139349393968,2.03172291539973,Conservative,51444.8304914984,8,1,0,1,7,11,10.8482652598584,0.5
1008,5,2,0.772808858514381,1.38825915274583,Liberal,225554.105463471,1,5,0,0,8,11,12.3263153446814,0.6
1009,10,1,-0.637980358024073,-0.543083652783792,Conservative,34632.2284804561,8,7,0,1,9,11,10.4525399864798,0.6
1010,8,4,0.693607170909558,-0.0980078216507336,Liberal,7158.08836633459,2,6,0,1,10,11,8.87599823636497,1
1011,12,3,1.29540403765632,-1.01982432195585,Very Liberal,1977.29636291911,3,4,1,1,11,11,7.58948571730726,0.1
1012,13,4,-0.101078676500424,-2.02783519367912,Conservative,5182669.6089189,5,9,0,1,12,11,15.4608308499961,0.9
1013,8,4,0.379780201852788,0.854082026057716,Liberal,8625.28457181429,10,10,1,1,13,11,9.06245323518882,1
1014,1,2,-0.505989865452349,-0.153671343223569,Conservative,15743.2404336905,3,5,1,1,14,11,9.66416637331689,0.1
1015,2,3,-1.50040134723489,1.37155196484514,Very Conservative,164530.396575264,7,7,1,1,15,11,12.0108506137301,0.7
1016,9,4,0.18688423070737,-0.208872523582488,Liberal,28401.7061776584,3,3,0,1,16,11,10.2542044990229,0.7
1017,4,1,0.0342673160124712,1.20155629243334,Liberal,31533.3196560177,7,6,0,1,17,11,10.3588000326303,1
1018,3,3,2.47469840422186,-0.139023385730789,Very Liberal,4526.62348186358,8,3,1,1,18,11,8.41773157231002,0.1
1019,9,4,1.70539602358791,-0.548729715967973,Very Liberal,845.072189867337,10,7,0,1,19,11,6.73942205550375,0.3
1020,8,1,1.01516758275761,2.7126351871253,Very Liberal,67320.8105393993,3,7,1,1,20,11,11.1172246883303,0.7
1021,5,2,0.309147860178172,0.110039652192506,Liberal,909621.953153685,8,5,1,1,21,11,13.7207843560807,0.8
1022,7,4,0.237997630084888,-1.1353870203077,Liberal,103559.516348041,3,7,1,1,22,11,11.5479017635962,0.4
1023,6,1,1.50135494957139,-0.962731808816041,Very Liberal,124559.137997867,2,5,1,1,23,11,11.7325358861071,0.7
1024,6,2,-0.151655205956535,-0.583638434496185,Conservative,334467.793730701,9,8,1,1,24,11,12.7202958720935,1
1025,7,1,-0.812462185332273,0.393642903686204,Conservative,42024.1251041509,2,2,0,1,25,11,10.6459991395985,0.3
1026,4,1,-1.02960871121057,-0.139752829328908,Very Conservative,86464.9162439847,3,7,0,1,26,11,11.36749401809,0.2
1027,10,1,-0.44501661540752,2.01153021655343,Conservative,316239.039545144,6,1,1,1,27,11,12.6642536608585,0.4
1028,7,4,2.70924423500463,-2.40639309046694,Very Liberal,4939.40431740408,9,8,1,1,28,11,8.50500001938975,0.7
1029,11,3,0.214696643830443,-0.695477233841842,Liberal,161688.453364541,5,10,0,1,29,11,11.9934266352514,1
1030,8,4,-0.19088855619558,-0.705598421069318,Conservative,14281.7228882822,8,5,0,1,30,11,9.56673587905583,0.2
1031,8,3,0.510634742148994,-0.598711835573841,Liberal,51287.1289588329,1,7,0,1,31,11,10.8451951021902,0.6
1032,6,3,1.20808776338625,0.720615640189874,Very Liberal,20127.9562803442,1,2,1,1,32,11,9.90986498741634,0.3
1033,11,2,0.903404417604624,-0.486137713432313,Liberal,6276.27815499225,9,6,1,1,33,11,8.74453243329659,0.6
1034,6,2,-0.156781413384594,1.1745086563422,Conservative,41460.4343823505,9,10,1,1,34,11,10.6324948630779,0.4
1035,3,1,-0.230638725342462,0.902714302725164,Conservative,56912.1182717616,2,8,1,1,35,11,10.9492635723376,0.9
1036,3,1,1.21282146096409,0.95046137876864,Very Liberal,24166.0454711067,4,9,1,1,36,11,10.0927038472004,0.5
1037,12,3,0.247602993961127,-1.76182137494377,Liberal,75421.2167794761,8,8,0,1,37,11,11.2308439040616,0.8
1038,10,4,-0.119892565195591,-0.198933954697636,Conservative,13904.0833849561,2,4,1,1,38,11,9.53993784467909,0.2
1039,9,3,-1.04113273569733,-1.17278593820491,Very Conservative,245495.195780062,7,7,1,1,39,11,12.4110326569013,0.8
1040,4,3,0.452484320319355,-1.17861776242344,Liberal,14161.0237685844,3,10,0,1,40,11,9.55824866467546,0.9
1041,13,2,0.561699705816221,-0.0613939386154053,Liberal,48477.0775336054,3,4,1,1,41,11,10.7888463370286,0.5
1042,4,4,-0.673083564199217,-0.684556033225857,Conservative,299325.811299986,1,5,1,0,42,11,12.6092879290131,0.5
1043,4,1,-1.15067438869117,0.669799060054402,Very Conservative,8472.17870479543,4,3,1,1,43,11,9.04454298063708,0.4
1044,6,3,0.265647082870434,-0.475886621657763,Liberal,95411.7675631328,2,8,1,1,44,11,11.4659571995478,0.8
1045,10,3,-0.491966157217309,0.151464970180289,Conservative,186672.822073142,3,6,1,1,45,11,12.1371127488914,0.4
1046,7,4,1.64875075904677,-0.423573462380271,Very Liberal,8450.70004780026,5,10,0,1,46,11,9.04200456281321,0.2
1047,7,1,-0.846906389352536,-0.225843541324472,Conservative,34322.1923844913,1,3,1,1,47,11,10.4435474322286,0.9
1048,9,1,-0.43508378418032,-0.301547188073869,Conservative,542939.614478737,3,5,1,1,48,11,13.2047533855106,0.5
1049,8,2,-0.63759712415112,-0.0844477572521494,Conservative,271608.395505496,4,2,1,1,49,11,12.5121165854757,0.7
1050,6,1,0.11273735803259,0.999861518906789,Liberal,53793.3844718252,6,7,1,1,50,11,10.8929057733813,0.5
1051,3,2,-1.22712618530854,0.633434175183809,Very Conservative,2714562.24937038,3,3,1,0,51,11,14.8141412642328,0.5
1052,13,4,-0.567333899275146,-0.618580639625082,Conservative,100315.437093378,1,4,0,1,52,11,11.5160748713134,0.3
1053,3,4,-1.21300468829251,-0.38112706150423,Very Conservative,497050.578054812,4,2,0,1,53,11,13.1164470666108,0.5
1054,10,2,0.793880744040913,-0.188365808678267,Liberal,78944.3532316094,6,7,1,1,54,11,11.276498493777,0.9
1055,11,1,0.729131862231113,0.294054622364204,Liberal,15672.5455326927,4,1,1,1,55,11,9.65966576840424,0.4
1056,8,2,0.787128652072498,0.652856607475401,Liberal,70716.7873588094,7,3,0,1,56,11,11.166438268661,0.1
1057,7,1,-1.86063963540214,-0.804375351191775,Very Conservative,993466.946943613,3,8,1,1,57,11,13.8089560711137,0.1
1058,1,2,0.755632231796864,0.988454917038402,Liberal,194986.09129281,4,1,0,1,58,11,12.1806835082985,0.2
1059,3,4,0.259043421491085,-0.386789828055067,Liberal,348309.19534842,3,3,0,1,59,11,12.7608458566614,0.7
1060,8,1,0.335330662983787,1.27867204348666,Liberal,6600.17749241301,1,1,0,1,60,11,8.79485182044276,0.7
1061,9,3,-0.83033595866847,0.365030813317314,Conservative,50573.6251895824,5,8,0,1,61,11,10.8311854780695,0.9
1062,9,4,0.412118605448524,0.653190497671412,Liberal,20563.8639783542,10,6,1,1,62,11,9.9312906386016,0.4
1063,2,1,-0.816688790483363,2.04176663490678,Conservative,504323.48255843,7,6,0,1,63,11,13.1309731716415,0.7
1064,3,1,0.86112649739707,1.38663204253472,Liberal,15575.6408277766,2,2,0,1,64,11,9.65346348744979,0.3
1065,2,4,0.114145461263771,0.056215927031603,Liberal,65960.3776333362,2,4,1,1,65,11,11.0968095018442,0.5
1066,13,2,1.69398260513732,1.2583914424665,Very Liberal,51781.8822097533,6,7,1,1,66,11,10.8547956027753,0.7
1067,1,1,0.602211621153232,0.0904662101191464,Liberal,14019.8532948646,6,10,1,1,67,11,9.54822969654415,0.4
1068,12,4,0.043396024300678,-0.266051011375534,Liberal,442455.747199406,4,6,1,1,68,11,13.0000957321001,0.4
1069,5,3,-0.478083751825508,-0.108607358547385,Conservative,34405.2180993048,5,4,1,1,69,11,10.4459635207912,0.4
1070,12,4,0.220414053461992,-1.05315271051117,Liberal,5339.83837585198,2,4,1,0,70,11,8.58295066480181,0.1
1071,3,4,0.975021342064934,1.99397269162623,Liberal,71501.540412353,2,4,0,1,71,11,11.1774742726787,0.5
1072,6,1,-0.869039191320401,-0.414177943604749,Conservative,86277.0460729042,3,4,0,1,72,11,11.3653188633953,0.4
1073,6,2,0.0868263796365734,-0.0542370631482842,Liberal,102335.63275266,1,8,0,0,73,11,11.5360132075445,0.6
1074,7,1,0.0454458916791851,0.857695786255829,Liberal,8559.77629068476,7,8,0,1,74,11,9.05482933452848,0.8
1075,9,2,0.147725426513931,-0.53277500627584,Liberal,30895.9597056702,6,5,1,1,75,11,10.338380700475,1
1076,3,2,0.0853669940343469,0.750868881609068,Liberal,11887.6206326493,3,4,1,1,76,11,9.38325285465909,0.5
1077,7,4,0.179245240810808,1.60186796795691,Liberal,96655.0899624707,7,1,0,1,77,11,11.4789041471139,0.4
1078,3,4,0.337260340074635,-0.405179175754772,Liberal,49543.7309790384,2,9,1,1,78,11,10.8106110126629,0.5
1079,13,2,0.293399485047502,1.11092121532147,Liberal,25750.0403621871,10,8,0,1,79,11,10.1561914735542,0.6
1080,9,1,-0.661867189030546,0.364764048291931,Conservative,1017986.05399987,10,7,1,1,80,11,13.833336776588,0.8
1081,10,2,-2.42359863016529,-0.685937052136401,Very Conservative,4995397.88217514,1,2,0,0,81,11,15.4240276229835,0.9
1082,3,4,0.573801259734077,-0.786612224545398,Liberal,24791.400077366,2,1,0,1,82,11,10.1182521009401,1
1083,10,3,-1.22026619382157,0.209149282781886,Very Conservative,46539.991444755,4,2,0,1,83,11,10.7480672530306,0.3
1084,6,3,0.971607460394669,-0.502153105487385,Liberal,84061.7316495596,1,4,1,1,84,11,11.3393067085082,0.4
1085,1,1,-0.6823761068523,0.448222236334091,Conservative,279077.053577408,6,3,0,1,85,11,12.5392432003703,0.8
1086,6,3,-1.01609970926376,-0.496154828183103,Very Conservative,25266.7620683704,9,7,1,1,86,11,10.1372450587483,1
1087,7,4,-1.00185206355369,0.0367179655280352,Very Conservative,301930.77713418,3,10,0,1,87,11,12.6179530552958,0.4
1088,3,4,-0.807535645623297,1.24517352331134,Conservative,601340.004703702,5,10,0,1,88,11,13.3069157851717,0.9
1089,13,1,-0.313686823584918,-0.793840509965782,Conservative,2147806.20910337,2,7,0,0,89,11,14.5799575113153,1
1090,11,2,-0.550368266277309,-0.655147819154752,Conservative,1555275.48137071,10,10,1,1,90,11,14.2571632463425,0.9
1091,8,1,-0.194976403759432,0.261722531356403,Conservative,36539.9089742382,4,4,1,1,91,11,10.5061603388024,0.1
1092,8,1,0.366325270892526,-0.313074570470798,Liberal,87843.6598120261,3,9,0,1,92,11,11.3833139204021,0.5
1093,12,2,-1.03974626504095,1.8790589057998,Very Conservative,248183.649566297,10,6,0,1,93,11,12.4219242735404,0.6
1094,3,4,-0.525379059370524,-0.591110211042532,Conservative,86599.231938901,4,1,0,1,94,11,11.3690462254454,0.1
1095,2,2,1.05237714238304,-0.6261037034574,Very Liberal,14418.0069369077,6,7,0,1,95,11,9.5762331860927,0.1
1096,9,4,-0.576619421121164,-0.652448542625318,Conservative,523575.678956171,3,3,0,0,96,11,13.1684368622755,0.4
1097,5,4,-2.20019017127084,-0.0452539089900803,Very Conservative,1506649.62915749,5,1,0,1,97,11,14.2253989549951,0.3
1098,6,2,0.882609300846578,-1.00651031134657,Liberal,3281.01001916526,4,6,1,1,98,11,8.09590658664899,0.5
1099,3,4,-1.10899403956093,-0.364197366921925,Very Conservative,5645699.15653091,7,3,0,1,99,11,15.5464046020208,0.9
1100,10,3,0.271479835917266,1.01708602950584,Liberal,52876.93595774,7,7,1,1,100,11,10.8757225295363,0.4
1101,9,3,0.0885893663276475,-0.0310789254319331,Liberal,814243.144298444,1,3,0,1,1,12,13.6100143034511,0.4
1102,2,3,0.302316776238506,0.0382685152380418,Liberal,44055.3818278423,8,3,0,1,2,12,10.6932027993349,0.8
1103,4,3,0.48152889798914,1.54951989649916,Liberal,220461.029703315,3,6,0,1,3,12,12.30347622221,0.7
1104,10,4,-1.50701676467015,0.163827098585051,Very Conservative,1481022.04012933,3,7,1,1,4,12,14.2082429750631,0.8
1105,8,1,-1.36929059044908,1.0478953616351,Very Conservative,240117.597948966,1,5,0,1,5,12,12.3888840737715,0.9
1106,12,2,-0.809729827596672,0.338062229555365,Conservative,1937354.59701217,5,1,0,1,6,12,14.4768339906901,0.6
1107,10,2,-0.557685654665425,-1.97356317543157,Conservative,43537.4863578933,9,7,0,1,7,12,10.6813776013327,0.4
1108,7,1,1.71601557237476,0.633586988583626,Very Liberal,12738.6386727707,6,9,0,1,8,12,9.45239506884621,0.2
1109,11,1,-0.936947277596296,-0.369949664329709,Conservative,631588.068666216,8,2,0,1,9,12,13.3559926705364,0.5
1110,5,2,-0.295099511219008,-0.149073938566014,Conservative,2561208.91372572,8,1,0,1,10,12,14.7559899369135,0.9
1111,11,1,0.183447856080252,-0.478004273290309,Liberal,33333.1351059813,2,7,1,1,11,12,10.4143072294639,0.3
1112,11,4,-0.616051380668395,2.14410210202943,Conservative,33698.623447142,10,2,1,1,12,12,10.4252122682404,0.3
1113,5,3,0.580340173484525,1.24159210520454,Liberal,215326.73607813,5,2,0,1,13,12,12.2799118562192,0.5
1114,12,1,-0.054160056168354,1.03006446155284,Conservative,264316.034471718,7,1,0,1,14,12,12.4849007664469,0.9
1115,2,4,-0.792718711124657,0.859414966131694,Conservative,61302.5033737329,9,9,1,1,15,12,11.0235759591611,0.3
1116,3,4,0.200502507987657,1.45629587176547,Liberal,55495.0071722157,2,6,1,1,16,12,10.9240483348268,0.3
1117,3,2,-3.49062765226658,0.969296511392198,Very Conservative,8201031.12939644,1,2,1,1,17,12,15.9197704518163,0.3
1118,8,1,1.00167404512086,0.00786360926571764,Very Liberal,12815.715410441,8,10,0,1,18,12,9.45842746325954,0.2
1119,1,4,0.336281874890556,0.385455153415796,Liberal,97865.9878851171,6,9,1,1,19,12,11.4913543512516,0.7
1120,4,1,0.233935266397811,1.64728778061919,Liberal,74199.6298750942,5,8,1,1,20,12,11.2145144409368,0.2
1121,6,4,-1.92349801266547,0.579180125232428,Very Conservative,832592.243658807,7,4,1,1,21,12,13.6322992978923,0.3
1122,6,2,-0.212778095896218,-0.524096244973203,Conservative,295306.900363328,9,3,0,1,22,12,12.5957704347578,1
1123,2,4,-0.316757585767596,-0.992330549647801,Conservative,129940.656769197,7,4,0,1,23,12,11.7748331388253,0.5
1124,9,1,0.338847303187138,-0.208365185553236,Liberal,9931.59036668537,2,1,0,1,24,12,9.20347590198828,0.3
1125,3,4,-1.71450854086274,-0.0104348221677692,Very Conservative,38146.2026633377,6,5,1,1,25,12,10.5491814947555,0.6
1126,9,4,0.404563170823436,-1.27706403396055,Liberal,53292.8834525898,5,2,0,1,26,12,10.8835580825264,0.6
1127,9,3,-0.266079295175125,-0.688194203406932,Conservative,79799.4961894051,5,2,1,1,27,12,11.287272470002,0.2
1128,13,4,0.46173634527418,0.145074801675325,Liberal,13235.6979456505,9,3,0,1,28,12,9.49067284811403,0.4
1129,13,3,-1.93921302785582,-0.012103404717924,Very Conservative,401855.799332496,1,3,0,1,29,12,12.9038485951219,0.9
1130,3,4,0.128822945864457,1.05563163871239,Liberal,187924.358310942,5,6,1,1,30,12,12.143794811438,0.1
1131,11,1,-1.34471697507428,-0.715594671181101,Very Conservative,471618.182246738,7,9,0,1,31,12,13.0639250012845,0.5
1132,3,4,-0.399865895158496,0.96925124094913,Conservative,18076.3781586608,6,8,1,1,32,12,9.8023612907959,1
1133,13,4,0.0683192278983562,0.687500643783109,Liberal,207358.822849756,5,1,1,1,33,12,12.2422060152866,0.2
1134,11,3,0.466581449405734,-0.20622622760516,Liberal,23062.4300402738,10,4,1,1,34,12,10.0459601672942,0.9
1135,4,1,0.0231989905145023,-0.372152806818726,Liberal,743298.571139597,4,10,0,1,35,12,13.5188530883916,0.8
1136,1,1,-0.527903769155227,0.357464534255699,Conservative,192265.264141824,3,8,1,1,36,12,12.1666312815728,0.2
1137,3,3,0.218867574702158,0.0701858324454796,Liberal,15283.5630979399,1,3,0,1,37,12,9.63453322257459,0.1
1138,5,2,0.113813202714306,-0.137172974592184,Liberal,52023.3287259145,4,8,1,1,38,12,10.859447526304,0.1
1139,1,3,0.7472655662597,-0.358334366301919,Liberal,8705.32055526144,9,10,1,1,39,12,9.07168967579327,0.6
1140,11,4,-0.732314469606149,-0.220383255538013,Conservative,11060.5397099587,2,7,0,1,40,12,9.31113907225451,0.2
1141,3,4,0.152135612907604,0.554516137050605,Liberal,47225.5522500428,1,6,1,1,41,12,10.7626903863202,0.2
1142,10,1,-0.767864502310973,-0.387443386189944,Conservative,51082.8864078035,8,10,1,1,42,12,10.8412048161421,1
1143,10,4,1.31322137832045,1.05664355640651,Very Liberal,3664.16464113965,6,9,0,1,43,12,8.20635565959334,0.1
1144,8,3,-0.0799701072208098,-1.47104393348865,Conservative,209731.96489864,3,6,0,1,44,12,12.2535856368359,1
1145,13,3,1.5054763912719,0.870151504001857,Very Liberal,19103.8562691595,4,1,0,1,45,12,9.85764549256475,1
1146,13,4,0.553454784206817,-0.0644219452447296,Liberal,165942.760417942,8,2,0,1,46,12,12.0193981911163,0.9
1147,6,4,0.0792914820222307,-0.110197736129443,Liberal,68862.7841758572,7,3,1,1,47,12,11.1398711684867,0.1
1148,4,1,-0.0371565622761738,0.352035532656978,Conservative,31849.609195494,2,3,1,1,48,12,10.3687803907679,0.6
1149,2,3,-1.76338026363263,-0.0877561874973117,Very Conservative,46184.6359823389,6,5,0,1,49,12,10.7404024672665,0.2
1150,7,3,-1.11287164700464,-1.68173028122134,Very Conservative,487856.482550732,1,4,1,1,50,12,13.0977765484477,0.6
1151,7,1,2.47427490073937,0.104941992833038,Very Liberal,62823.0898696554,1,4,1,1,51,12,11.0480779579648,0.4
1152,10,2,-0.552459709105168,0.864173501100718,Conservative,278083.26465243,2,4,1,1,52,12,12.5356758609659,0.2
1153,1,2,-1.41058293711698,-0.318317752705167,Very Conservative,1402079.41726786,2,6,1,1,53,12,14.1534669906698,0.3
1154,8,3,0.64627967857592,0.486588010451982,Liberal,579441.875067146,10,2,0,1,54,12,13.2698206348628,0.8
1155,11,2,1.08412559161606,0.289907296669505,Very Liberal,18315.521864174,7,4,0,1,55,12,9.81550416861937,0.9
1156,6,1,-0.256994438279553,0.838861466807482,Conservative,60754.6211496182,6,6,1,1,56,12,11.0145984266162,0.9
1157,5,3,0.774081667587597,-1.61131292552677,Liberal,89120.2759762263,2,9,1,1,57,12,11.3977421518375,0.4
1158,10,1,1.38236781933753,0.25822477767816,Very Liberal,54494.8439676163,5,2,0,1,58,12,10.9058613700771,0.4
1159,7,1,0.430138567663869,-0.486163792523686,Liberal,87841.9623558543,5,1,0,1,59,12,11.3832945966106,0.8
1160,7,1,-0.669366535794487,-0.122014219240452,Conservative,11890.9422411629,8,5,0,1,60,12,9.38353223306836,0.9
1161,3,3,0.595955171580412,1.29057104079031,Liberal,290014.660245981,2,8,0,1,61,12,12.5776867532573,0.9
1162,6,1,-0.560458682279829,-0.425537403477342,Conservative,205670.492954606,5,10,0,1,62,12,12.2340306183637,0.1
1163,11,4,0.7081635698799,-1.89317331346822,Liberal,10125.5031709139,3,5,1,1,63,12,9.22281258663267,0.9
1164,6,4,1.22617769352858,-0.599607979958816,Very Liberal,31242.886314781,5,9,0,1,64,12,10.3495469913241,0.2
1165,2,3,0.585179192572721,0.52584956842745,Liberal,89949.8495649432,1,10,1,1,65,12,11.4070075669475,0.8
1166,9,3,0.27179159587281,-0.0689994596746843,Liberal,72761.9091998252,1,6,0,1,66,12,11.1949478719775,0.3
1167,2,3,-0.204343927935369,0.397752344561319,Conservative,330973.017501147,6,8,0,1,67,12,12.709792132913,1
1168,9,2,0.0170750409860186,0.33030405978362,Liberal,31255.5791738873,2,1,0,1,68,12,10.3499531727937,0.6
1169,9,2,1.59123167863518,-0.865636723131695,Very Liberal,4499.88854468467,6,9,1,1,69,12,8.41180790760383,0.4
1170,13,2,1.00274964446375,-0.449134048606711,Very Liberal,14809.6404879034,4,8,1,1,70,12,9.60303363201132,0.9
1171,3,1,-0.68978099633811,1.6488416502231,Conservative,54442.0406509881,1,2,0,1,71,12,10.9048919404675,0.8
1172,8,1,2.28237859978889,0.318638085449028,Very Liberal,53729.6883752874,3,5,0,1,72,12,10.8917209838789,0.1
1173,1,1,2.07111565686044,0.395380106419831,Very Liberal,27201.9537543397,1,1,0,1,73,12,10.2110440789082,0.6
1174,8,2,1.1593207181492,-0.0126223046539917,Very Liberal,58697.9290952893,1,1,1,1,74,12,10.9801597257269,0.2
1175,7,3,-0.294537881854307,2.69515430813482,Conservative,61567.3894289731,5,10,0,1,75,12,11.0278876169572,1
1176,5,2,1.97859063856873,0.394548842266602,Very Liberal,7115.99964558757,10,9,0,1,76,12,8.87010099898072,0.5
1177,8,2,0.176492843546004,-0.566922324950499,Liberal,21123.9360731548,9,3,1,1,77,12,9.95816208755614,0.7
1178,13,2,-0.0942503749639036,0.339690718190489,Conservative,87792.4429075977,6,3,1,1,78,12,11.3827307042514,0.2
1179,7,1,0.916443844456915,0.0707057108478956,Liberal,15052.570791949,9,6,0,1,79,12,9.6193040723303,0.5
1180,1,2,1.92191728899535,-0.0890798621473881,Very Liberal,11451.6340709987,1,2,1,1,80,12,9.3458877124241,0.3
1181,11,3,0.486242459525083,1.2679880411874,Liberal,5357.23456150709,7,10,0,1,81,12,8.58620318090467,0.8
1182,12,2,-0.0756630318624833,-0.781437994240523,Conservative,745397.21761145,2,6,0,1,82,12,13.5216725332748,0.7
1183,13,4,-1.1886125693133,-2.0812148690169,Very Conservative,240268.665324092,2,2,1,1,83,12,12.3895130150701,0.6
1184,8,4,0.430365639702014,0.581692532636674,Liberal,107870.931586594,10,1,0,1,84,12,11.5886907135294,1
1185,8,1,0.606408618574196,1.02191279800257,Liberal,16929.98375782,9,1,0,1,85,12,9.73684151575401,0.2
1186,3,3,0.998000469461681,0.575626376399312,Liberal,24643.9848153573,8,3,1,1,86,12,10.1122881259744,0.4
1187,6,1,0.750448375604278,0.996397294351356,Liberal,10973.5238603842,10,2,0,1,87,12,9.30324072870463,0.5
1188,9,1,1.12214292941967,-0.104471376627032,Very Liberal,20379.5063031984,3,1,0,1,88,12,9.92228508191011,0.7
1189,1,1,-0.198419927469868,1.62462677098666,Conservative,22666.7357952403,5,4,1,1,89,12,10.0286537452755,0.4
1190,5,4,0.733388993323903,0.0112923951607675,Liberal,2409.20958338311,1,10,1,1,90,12,7.78705399898961,0.6
1191,9,2,-0.300521155036917,-0.300571610153866,Conservative,59145.9110336371,3,10,1,1,91,12,10.9877627382535,1
1192,1,1,-0.774248393582168,-1.58727332752279,Conservative,85417.0942416383,1,2,1,1,92,12,11.3553015265099,1
1193,1,1,0.99119581401064,0.676006843574125,Liberal,15271.7005517506,8,9,1,1,93,12,9.63375675754904,1
1194,6,4,-0.148392141911373,-0.638301910287486,Conservative,482976.70330493,6,5,1,1,94,12,13.0877236981483,0.5
1195,1,3,-0.627280438640322,0.820013172411201,Conservative,428776.038012869,7,3,1,1,95,12,12.9686900056775,0.5
1196,6,3,0.690049572581107,-0.135093627046354,Liberal,12025.9891984448,10,7,1,1,96,12,9.39482535341558,1
1197,9,2,1.68791757538163,0.913329369026946,Very Liberal,342654.082440054,1,1,0,1,97,12,12.7444767112581,0.3
1198,2,3,-1.72675763449925,0.033331317276526,Very Conservative,424836.733020083,6,1,0,1,98,12,12.9594602164993,0.4
1199,13,1,0.180467047398583,0.189966444493449,Liberal,76235.7579921976,3,5,0,1,99,12,11.2415858965938,0.7
1200,4,1,0.293606542258463,-0.602276759341382,Liberal,61376.0133090873,2,7,1,0,100,12,11.0247743750882,0.1
1201,6,2,-0.909297247847895,0.903760405269954,Conservative,84218.2831684153,9,7,0,1,1,13,11.3411673164264,0.3
1202,12,1,-0.538348816235352,0.364815514385671,Conservative,29164.2205653057,7,8,1,1,2,13,10.2806979138282,0.3
1203,2,3,-0.00825824241253329,0.423275460570679,Conservative,68095.4146153994,6,6,1,1,3,13,11.1286651567634,0.1
1204,5,3,-0.454413873996945,-2.07411428965929,Conservative,767649.672836589,1,4,0,0,4,13,13.5510887528987,0.1
1205,12,1,1.40326822851513,1.94850713565965,Very Liberal,11059.4097860392,9,5,0,1,5,13,9.31103690891813,0.7
